Date,Soil Moisture (%),Relative Light Intensity (ADC Units),Humidity (%),Temperature (°C),site_id,timestamp,soil_moisture_pct,humidity_pct,temperature_c,light_adc,light_norm
2025-08-02 11:29:56,0,4095,42.2,37.7,Ikorodu,2025-08-02 11:29:56+00:00,0,42.2,37.7,4095,1.0
2025-08-02 11:30:07,0,4095,42.4,37.7,Ikorodu,2025-08-02 11:30:07+00:00,0,42.4,37.7,4095,1.0
2025-08-02 11:30:19,0,4095,42.4,37.8,Ikorodu,2025-08-02 11:30:19+00:00,0,42.4,37.8,4095,1.0
2025-08-02 11:30:30,0,4095,42.5,37.7,Ikorodu,2025-08-02 11:30:30+00:00,0,42.5,37.7,4095,1.0
2025-08-02 11:30:41,0,4095,42.7,37.8,Ikorodu,2025-08-02 11:30:41+00:00,0,42.7,37.8,4095,1.0
2025-08-02 11:30:51,0,4095,42.4,37.9,Ikorodu,2025-08-02 11:30:51+00:00,0,42.4,37.9,4095,1.0
2025-08-02 11:31:02,0,4095,41.9,38.0,Ikorodu,2025-08-02 11:31:02+00:00,0,41.9,38.0,4095,1.0
2025-08-02 11:31:13,0,4095,41.9,38.1,Ikorodu,2025-08-02 11:31:13+00:00,0,41.9,38.1,4095,1.0
2025-08-02 11:31:24,0,4095,41.6,38.3,Ikorodu,2025-08-02 11:31:24+00:00,0,41.6,38.3,4095,1.0
2025-08-02 11:31:34,0,4095,41.3,38.5,Ikorodu,2025-08-02 11:31:34+00:00,0,41.3,38.5,4095,1.0
2025-08-02 11:31:45,0,4095,40.9,38.6,Ikorodu,2025-08-02 11:31:45+00:00,0,40.9,38.6,4095,1.0
2025-08-02 11:31:56,0,4095,40.7,38.8,Ikorodu,2025-08-02 11:31:56+00:00,0,40.7,38.8,4095,1.0
2025-08-02 11:32:06,0,4095,41.0,39.0,Ikorodu,2025-08-02 11:32:06+00:00,0,41.0,39.0,4095,1.0
2025-08-02 11:32:17,0,4095,41.4,39.1,Ikorodu,2025-08-02 11:32:17+00:00,0,41.4,39.1,4095,1.0
2025-08-02 11:32:28,0,4095,40.2,39.3,Ikorodu,2025-08-02 11:32:28+00:00,0,40.2,39.3,4095,1.0
2025-08-02 11:32:39,0,4095,40.3,39.3,Ikorodu,2025-08-02 11:32:39+00:00,0,40.3,39.3,4095,1.0
2025-08-02 11:32:49,0,4095,40.5,39.3,Ikorodu,2025-08-02 11:32:49+00:00,0,40.5,39.3,4095,1.0
2025-08-02 11:33:00,0,4094,41.2,39.4,Ikorodu,2025-08-02 11:33:00+00:00,0,41.2,39.4,4094,0.9997557997557998
2025-08-02 11:33:11,0,4093,42.3,39.4,Ikorodu,2025-08-02 11:33:11+00:00,0,42.3,39.4,4093,0.9995115995115995
2025-08-02 11:33:22,0,4085,41.9,39.4,Ikorodu,2025-08-02 11:33:22+00:00,0,41.9,39.4,4085,0.9975579975579976
2025-08-02 11:33:33,0,4081,41.4,39.4,Ikorodu,2025-08-02 11:33:33+00:00,0,41.4,39.4,4081,0.9965811965811966
2025-08-02 11:33:44,0,4082,41.3,39.4,Ikorodu,2025-08-02 11:33:44+00:00,0,41.3,39.4,4082,0.9968253968253968
2025-08-02 11:33:55,0,4079,41.4,39.4,Ikorodu,2025-08-02 11:33:55+00:00,0,41.4,39.4,4079,0.9960927960927961
2025-08-02 11:34:05,0,4079,41.7,39.3,Ikorodu,2025-08-02 11:34:05+00:00,0,41.7,39.3,4079,0.9960927960927961
2025-08-02 11:34:16,0,4074,41.0,39.3,Ikorodu,2025-08-02 11:34:16+00:00,0,41.0,39.3,4074,0.9948717948717949
2025-08-02 11:34:27,0,4079,40.9,39.2,Ikorodu,2025-08-02 11:34:27+00:00,0,40.9,39.2,4079,0.9960927960927961
2025-08-02 11:34:37,0,4077,41.1,39.2,Ikorodu,2025-08-02 11:34:37+00:00,0,41.1,39.2,4077,0.9956043956043956
2025-08-02 11:34:48,0,4079,41.0,39.1,Ikorodu,2025-08-02 11:34:48+00:00,0,41.0,39.1,4079,0.9960927960927961
2025-08-02 11:34:59,0,4081,41.4,39.0,Ikorodu,2025-08-02 11:34:59+00:00,0,41.4,39.0,4081,0.9965811965811966
2025-08-02 11:35:10,0,4086,41.3,39.0,Ikorodu,2025-08-02 11:35:10+00:00,0,41.3,39.0,4086,0.9978021978021978
2025-08-02 11:35:21,0,4079,41.1,38.9,Ikorodu,2025-08-02 11:35:21+00:00,0,41.1,38.9,4079,0.9960927960927961
2025-08-02 11:35:31,0,4073,41.1,38.9,Ikorodu,2025-08-02 11:35:31+00:00,0,41.1,38.9,4073,0.9946275946275946
2025-08-02 11:35:42,0,4084,41.5,38.7,Ikorodu,2025-08-02 11:35:42+00:00,0,41.5,38.7,4084,0.9973137973137973
2025-08-02 11:35:53,0,4067,41.6,38.6,Ikorodu,2025-08-02 11:35:53+00:00,0,41.6,38.6,4067,0.9931623931623932
2025-08-02 11:36:03,0,4077,41.3,38.3,Ikorodu,2025-08-02 11:36:03+00:00,0,41.3,38.3,4077,0.9956043956043956
2025-08-02 11:36:14,0,4067,41.9,38.1,Ikorodu,2025-08-02 11:36:14+00:00,0,41.9,38.1,4067,0.9931623931623932
2025-08-02 11:36:24,0,4070,41.9,38.0,Ikorodu,2025-08-02 11:36:24+00:00,0,41.9,38.0,4070,0.9938949938949939
2025-08-02 11:36:35,0,4069,42.7,37.8,Ikorodu,2025-08-02 11:36:35+00:00,0,42.7,37.8,4069,0.9936507936507937
2025-08-02 11:36:46,0,4065,42.8,37.8,Ikorodu,2025-08-02 11:36:46+00:00,0,42.8,37.8,4065,0.9926739926739927
2025-08-02 11:36:56,0,4069,42.8,37.6,Ikorodu,2025-08-02 11:36:56+00:00,0,42.8,37.6,4069,0.9936507936507937
2025-08-02 11:37:07,0,4068,43.0,37.6,Ikorodu,2025-08-02 11:37:07+00:00,0,43.0,37.6,4068,0.9934065934065934
2025-08-02 11:37:18,0,4068,43.2,37.6,Ikorodu,2025-08-02 11:37:18+00:00,0,43.2,37.6,4068,0.9934065934065934
2025-08-02 11:37:29,0,4059,43.4,37.6,Ikorodu,2025-08-02 11:37:29+00:00,0,43.4,37.6,4059,0.9912087912087912
2025-08-02 11:37:40,0,4065,43.9,37.6,Ikorodu,2025-08-02 11:37:40+00:00,0,43.9,37.6,4065,0.9926739926739927
2025-08-02 11:37:50,0,4063,43.7,37.5,Ikorodu,2025-08-02 11:37:50+00:00,0,43.7,37.5,4063,0.9921855921855922
2025-08-02 11:38:01,0,4063,43.8,37.4,Ikorodu,2025-08-02 11:38:01+00:00,0,43.8,37.4,4063,0.9921855921855922
2025-08-02 11:38:12,0,4063,43.4,37.2,Ikorodu,2025-08-02 11:38:12+00:00,0,43.4,37.2,4063,0.9921855921855922
2025-08-02 11:38:23,0,4059,43.8,37.0,Ikorodu,2025-08-02 11:38:23+00:00,0,43.8,37.0,4059,0.9912087912087912
2025-08-02 11:38:34,0,4062,43.8,36.9,Ikorodu,2025-08-02 11:38:34+00:00,0,43.8,36.9,4062,0.991941391941392
2025-08-02 11:38:44,0,4064,44.3,36.9,Ikorodu,2025-08-02 11:38:44+00:00,0,44.3,36.9,4064,0.9924297924297925
2025-08-02 11:38:55,0,4066,44.2,36.9,Ikorodu,2025-08-02 11:38:55+00:00,0,44.2,36.9,4066,0.9929181929181929
2025-08-02 11:39:06,0,4065,44.3,36.8,Ikorodu,2025-08-02 11:39:06+00:00,0,44.3,36.8,4065,0.9926739926739927
2025-08-02 11:39:16,0,4069,44.3,36.8,Ikorodu,2025-08-02 11:39:16+00:00,0,44.3,36.8,4069,0.9936507936507937
2025-08-02 11:39:27,0,4064,44.5,36.7,Ikorodu,2025-08-02 11:39:27+00:00,0,44.5,36.7,4064,0.9924297924297925
2025-08-02 11:39:38,0,4069,44.2,36.8,Ikorodu,2025-08-02 11:39:38+00:00,0,44.2,36.8,4069,0.9936507936507937
2025-08-02 11:39:48,0,4069,44.5,36.8,Ikorodu,2025-08-02 11:39:48+00:00,0,44.5,36.8,4069,0.9936507936507937
2025-08-02 11:39:59,0,4073,45.0,36.9,Ikorodu,2025-08-02 11:39:59+00:00,0,45.0,36.9,4073,0.9946275946275946
2025-08-02 11:40:10,0,4073,45.4,37.1,Ikorodu,2025-08-02 11:40:10+00:00,0,45.4,37.1,4073,0.9946275946275946
2025-08-02 11:40:20,0,4077,45.6,37.3,Ikorodu,2025-08-02 11:40:20+00:00,0,45.6,37.3,4077,0.9956043956043956
2025-08-02 11:40:31,0,4074,45.4,37.4,Ikorodu,2025-08-02 11:40:31+00:00,0,45.4,37.4,4074,0.9948717948717949
2025-08-02 11:40:42,0,4079,44.5,37.4,Ikorodu,2025-08-02 11:40:42+00:00,0,44.5,37.4,4079,0.9960927960927961
2025-08-02 11:40:53,0,4079,44.1,37.3,Ikorodu,2025-08-02 11:40:53+00:00,0,44.1,37.3,4079,0.9960927960927961
2025-08-02 11:41:04,0,4079,44.0,37.3,Ikorodu,2025-08-02 11:41:04+00:00,0,44.0,37.3,4079,0.9960927960927961
2025-08-02 11:41:15,0,4079,44.7,37.4,Ikorodu,2025-08-02 11:41:15+00:00,0,44.7,37.4,4079,0.9960927960927961
2025-08-02 11:41:26,0,4093,44.2,37.5,Ikorodu,2025-08-02 11:41:26+00:00,0,44.2,37.5,4093,0.9995115995115995
2025-08-02 11:41:37,0,4086,44.5,37.5,Ikorodu,2025-08-02 11:41:37+00:00,0,44.5,37.5,4086,0.9978021978021978
2025-08-02 11:41:47,0,4089,44.1,37.5,Ikorodu,2025-08-02 11:41:47+00:00,0,44.1,37.5,4089,0.9985347985347985
2025-08-02 11:41:59,0,4089,44.4,37.6,Ikorodu,2025-08-02 11:41:59+00:00,0,44.4,37.6,4089,0.9985347985347985
2025-08-02 11:42:10,0,4091,43.7,37.6,Ikorodu,2025-08-02 11:42:10+00:00,0,43.7,37.6,4091,0.999023199023199
2025-08-02 11:42:21,0,4095,43.8,37.6,Ikorodu,2025-08-02 11:42:21+00:00,0,43.8,37.6,4095,1.0
2025-08-02 11:42:32,0,4095,43.4,37.3,Ikorodu,2025-08-02 11:42:32+00:00,0,43.4,37.3,4095,1.0
2025-08-02 11:42:43,0,4095,43.7,37.3,Ikorodu,2025-08-02 11:42:43+00:00,0,43.7,37.3,4095,1.0
2025-08-02 11:42:54,0,4094,44.3,37.3,Ikorodu,2025-08-02 11:42:54+00:00,0,44.3,37.3,4094,0.9997557997557998
2025-08-02 11:43:04,0,4095,44.4,37.4,Ikorodu,2025-08-02 11:43:04+00:00,0,44.4,37.4,4095,1.0
2025-08-02 11:43:15,0,4095,43.5,37.4,Ikorodu,2025-08-02 11:43:15+00:00,0,43.5,37.4,4095,1.0
2025-08-02 11:43:27,0,4095,43.2,37.3,Ikorodu,2025-08-02 11:43:27+00:00,0,43.2,37.3,4095,1.0
2025-08-02 11:43:37,0,4095,43.3,37.3,Ikorodu,2025-08-02 11:43:37+00:00,0,43.3,37.3,4095,1.0
2025-08-02 11:43:47,0,4095,43.3,37.4,Ikorodu,2025-08-02 11:43:47+00:00,0,43.3,37.4,4095,1.0
2025-08-02 11:43:58,0,4095,43.1,37.5,Ikorodu,2025-08-02 11:43:58+00:00,0,43.1,37.5,4095,1.0
2025-08-02 11:44:09,0,4095,43.1,37.6,Ikorodu,2025-08-02 11:44:09+00:00,0,43.1,37.6,4095,1.0
2025-08-02 11:44:19,0,4095,43.1,37.7,Ikorodu,2025-08-02 11:44:19+00:00,0,43.1,37.7,4095,1.0
2025-08-02 11:44:30,0,4095,43.2,37.8,Ikorodu,2025-08-02 11:44:30+00:00,0,43.2,37.8,4095,1.0
2025-08-02 11:44:40,0,4095,42.8,38.0,Ikorodu,2025-08-02 11:44:40+00:00,0,42.8,38.0,4095,1.0
2025-08-02 11:44:51,0,4095,43.0,38.2,Ikorodu,2025-08-02 11:44:51+00:00,0,43.0,38.2,4095,1.0
2025-08-02 11:45:02,0,4095,43.1,38.1,Ikorodu,2025-08-02 11:45:02+00:00,0,43.1,38.1,4095,1.0
2025-08-02 11:45:13,0,4095,43.0,38.2,Ikorodu,2025-08-02 11:45:13+00:00,0,43.0,38.2,4095,1.0
2025-08-02 11:45:23,0,4095,42.5,38.2,Ikorodu,2025-08-02 11:45:23+00:00,0,42.5,38.2,4095,1.0
2025-08-02 11:45:35,0,4095,42.5,38.2,Ikorodu,2025-08-02 11:45:35+00:00,0,42.5,38.2,4095,1.0
2025-08-02 11:45:45,0,4095,42.4,38.0,Ikorodu,2025-08-02 11:45:45+00:00,0,42.4,38.0,4095,1.0
2025-08-02 11:45:56,0,4069,42.6,37.8,Ikorodu,2025-08-02 11:45:56+00:00,0,42.6,37.8,4069,0.9936507936507937
2025-08-02 11:46:06,0,4085,42.9,37.6,Ikorodu,2025-08-02 11:46:06+00:00,0,42.9,37.6,4085,0.9975579975579976
2025-08-02 11:46:17,0,4095,43.3,37.6,Ikorodu,2025-08-02 11:46:17+00:00,0,43.3,37.6,4095,1.0
2025-08-02 11:46:29,0,4095,43.3,37.4,Ikorodu,2025-08-02 11:46:29+00:00,0,43.3,37.4,4095,1.0
2025-08-02 11:46:40,0,4085,43.3,37.4,Ikorodu,2025-08-02 11:46:40+00:00,0,43.3,37.4,4085,0.9975579975579976
2025-08-02 11:46:51,0,4095,43.7,37.3,Ikorodu,2025-08-02 11:46:51+00:00,0,43.7,37.3,4095,1.0
2025-08-02 11:47:02,0,4095,44.0,37.3,Ikorodu,2025-08-02 11:47:02+00:00,0,44.0,37.3,4095,1.0
2025-08-02 11:47:14,0,4095,44.3,37.4,Ikorodu,2025-08-02 11:47:14+00:00,0,44.3,37.4,4095,1.0
2025-08-02 11:47:25,0,4095,44.1,37.4,Ikorodu,2025-08-02 11:47:25+00:00,0,44.1,37.4,4095,1.0
2025-08-02 11:47:36,0,4095,44.7,37.6,Ikorodu,2025-08-02 11:47:36+00:00,0,44.7,37.6,4095,1.0
2025-08-02 11:47:47,0,4095,44.6,37.6,Ikorodu,2025-08-02 11:47:47+00:00,0,44.6,37.6,4095,1.0
2025-08-02 11:47:59,0,4095,44.4,37.5,Ikorodu,2025-08-02 11:47:59+00:00,0,44.4,37.5,4095,1.0
2025-08-02 11:48:10,0,4095,43.7,37.5,Ikorodu,2025-08-02 11:48:10+00:00,0,43.7,37.5,4095,1.0
2025-08-02 11:48:21,0,4095,43.2,37.4,Ikorodu,2025-08-02 11:48:21+00:00,0,43.2,37.4,4095,1.0
2025-08-02 11:48:33,0,4095,43.3,37.4,Ikorodu,2025-08-02 11:48:33+00:00,0,43.3,37.4,4095,1.0
2025-08-02 11:48:44,0,4095,43.6,37.4,Ikorodu,2025-08-02 11:48:44+00:00,0,43.6,37.4,4095,1.0
2025-08-02 11:48:55,0,4095,43.1,37.3,Ikorodu,2025-08-02 11:48:55+00:00,0,43.1,37.3,4095,1.0
2025-08-02 11:49:06,0,4089,43.3,37.1,Ikorodu,2025-08-02 11:49:06+00:00,0,43.3,37.1,4089,0.9985347985347985
2025-08-02 11:49:17,0,4095,43.8,37.0,Ikorodu,2025-08-02 11:49:17+00:00,0,43.8,37.0,4095,1.0
2025-08-02 11:49:28,0,4095,44.0,37.2,Ikorodu,2025-08-02 11:49:28+00:00,0,44.0,37.2,4095,1.0
2025-08-02 11:49:39,0,4095,43.5,37.3,Ikorodu,2025-08-02 11:49:39+00:00,0,43.5,37.3,4095,1.0
2025-08-02 11:49:50,0,4095,43.3,37.4,Ikorodu,2025-08-02 11:49:50+00:00,0,43.3,37.4,4095,1.0
2025-08-02 11:50:00,0,4095,43.4,37.6,Ikorodu,2025-08-02 11:50:00+00:00,0,43.4,37.6,4095,1.0
2025-08-02 11:50:11,0,4095,43.0,37.7,Ikorodu,2025-08-02 11:50:11+00:00,0,43.0,37.7,4095,1.0
2025-08-02 11:50:22,0,4095,42.6,37.7,Ikorodu,2025-08-02 11:50:22+00:00,0,42.6,37.7,4095,1.0
2025-08-02 11:50:32,0,4095,42.6,37.8,Ikorodu,2025-08-02 11:50:32+00:00,0,42.6,37.8,4095,1.0
2025-08-02 11:50:43,0,4095,42.2,37.8,Ikorodu,2025-08-02 11:50:43+00:00,0,42.2,37.8,4095,1.0
2025-08-02 11:50:54,0,4095,42.1,37.9,Ikorodu,2025-08-02 11:50:54+00:00,0,42.1,37.9,4095,1.0
2025-08-02 11:51:05,0,4095,42.2,38.0,Ikorodu,2025-08-02 11:51:05+00:00,0,42.2,38.0,4095,1.0
2025-08-02 11:51:15,0,4095,42.3,38.0,Ikorodu,2025-08-02 11:51:15+00:00,0,42.3,38.0,4095,1.0
2025-08-02 11:51:26,0,4095,42.1,38.0,Ikorodu,2025-08-02 11:51:26+00:00,0,42.1,38.0,4095,1.0
2025-08-02 11:51:37,0,4095,42.0,38.1,Ikorodu,2025-08-02 11:51:37+00:00,0,42.0,38.1,4095,1.0
2025-08-02 11:51:47,0,4095,42.2,38.2,Ikorodu,2025-08-02 11:51:47+00:00,0,42.2,38.2,4095,1.0
2025-08-02 11:51:58,0,4095,43.0,38.6,Ikorodu,2025-08-02 11:51:58+00:00,0,43.0,38.6,4095,1.0
2025-08-02 11:52:09,0,4095,43.8,38.9,Ikorodu,2025-08-02 11:52:09+00:00,0,43.8,38.9,4095,1.0
2025-08-02 11:52:20,0,4095,42.1,39.1,Ikorodu,2025-08-02 11:52:20+00:00,0,42.1,39.1,4095,1.0
2025-08-02 11:52:30,0,4095,41.1,39.3,Ikorodu,2025-08-02 11:52:30+00:00,0,41.1,39.3,4095,1.0
2025-08-02 11:52:41,0,4095,40.2,39.4,Ikorodu,2025-08-02 11:52:41+00:00,0,40.2,39.4,4095,1.0
2025-08-02 11:52:52,0,4095,40.6,39.4,Ikorodu,2025-08-02 11:52:52+00:00,0,40.6,39.4,4095,1.0
2025-08-02 11:53:02,0,4095,40.5,39.5,Ikorodu,2025-08-02 11:53:02+00:00,0,40.5,39.5,4095,1.0
2025-08-02 11:53:13,0,4095,40.8,39.3,Ikorodu,2025-08-02 11:53:13+00:00,0,40.8,39.3,4095,1.0
2025-08-02 11:53:24,0,4095,40.5,39.2,Ikorodu,2025-08-02 11:53:24+00:00,0,40.5,39.2,4095,1.0
2025-08-02 11:53:35,0,4095,41.7,38.9,Ikorodu,2025-08-02 11:53:35+00:00,0,41.7,38.9,4095,1.0
2025-08-02 11:53:45,0,4095,41.5,38.7,Ikorodu,2025-08-02 11:53:45+00:00,0,41.5,38.7,4095,1.0
2025-08-02 11:53:56,0,4095,41.5,38.6,Ikorodu,2025-08-02 11:53:56+00:00,0,41.5,38.6,4095,1.0
2025-08-02 11:54:07,0,4095,41.5,38.4,Ikorodu,2025-08-02 11:54:07+00:00,0,41.5,38.4,4095,1.0
2025-08-02 11:54:18,0,4095,43.1,38.4,Ikorodu,2025-08-02 11:54:18+00:00,0,43.1,38.4,4095,1.0
2025-08-02 11:54:29,0,4095,42.4,38.5,Ikorodu,2025-08-02 11:54:29+00:00,0,42.4,38.5,4095,1.0
2025-08-02 11:54:41,0,4095,42.0,38.5,Ikorodu,2025-08-02 11:54:41+00:00,0,42.0,38.5,4095,1.0
2025-08-02 11:54:52,0,4095,42.0,38.5,Ikorodu,2025-08-02 11:54:52+00:00,0,42.0,38.5,4095,1.0
2025-08-02 11:55:03,0,4095,41.4,38.5,Ikorodu,2025-08-02 11:55:03+00:00,0,41.4,38.5,4095,1.0
2025-08-02 11:55:15,0,4095,41.2,38.4,Ikorodu,2025-08-02 11:55:15+00:00,0,41.2,38.4,4095,1.0
2025-08-02 11:55:26,0,4095,41.0,38.3,Ikorodu,2025-08-02 11:55:26+00:00,0,41.0,38.3,4095,1.0
2025-08-02 11:55:37,0,4095,40.8,38.3,Ikorodu,2025-08-02 11:55:37+00:00,0,40.8,38.3,4095,1.0
2025-08-02 11:55:48,0,4095,40.6,38.3,Ikorodu,2025-08-02 11:55:48+00:00,0,40.6,38.3,4095,1.0
2025-08-02 11:55:58,0,4095,40.9,38.1,Ikorodu,2025-08-02 11:55:58+00:00,0,40.9,38.1,4095,1.0
2025-08-02 11:56:09,0,4095,40.7,38.0,Ikorodu,2025-08-02 11:56:09+00:00,0,40.7,38.0,4095,1.0
2025-08-02 11:56:20,0,4092,41.0,38.1,Ikorodu,2025-08-02 11:56:20+00:00,0,41.0,38.1,4092,0.9992673992673993
2025-08-02 11:56:31,0,4091,41.1,38.4,Ikorodu,2025-08-02 11:56:31+00:00,0,41.1,38.4,4091,0.999023199023199
2025-08-02 11:56:41,0,4088,40.8,38.6,Ikorodu,2025-08-02 11:56:41+00:00,0,40.8,38.6,4088,0.9982905982905983
2025-08-02 11:56:53,0,4088,40.8,38.8,Ikorodu,2025-08-02 11:56:53+00:00,0,40.8,38.8,4088,0.9982905982905983
2025-08-02 11:57:04,0,4088,41.7,38.9,Ikorodu,2025-08-02 11:57:04+00:00,0,41.7,38.9,4088,0.9982905982905983
2025-08-02 11:57:14,0,4086,40.9,38.9,Ikorodu,2025-08-02 11:57:14+00:00,0,40.9,38.9,4086,0.9978021978021978
2025-08-02 11:57:26,0,4086,41.6,38.9,Ikorodu,2025-08-02 11:57:26+00:00,0,41.6,38.9,4086,0.9978021978021978
2025-08-02 11:57:37,0,4086,41.8,38.9,Ikorodu,2025-08-02 11:57:37+00:00,0,41.8,38.9,4086,0.9978021978021978
2025-08-02 11:57:48,0,4085,41.5,39.1,Ikorodu,2025-08-02 11:57:48+00:00,0,41.5,39.1,4085,0.9975579975579976
2025-08-02 11:58:00,0,4082,41.8,39.1,Ikorodu,2025-08-02 11:58:00+00:00,0,41.8,39.1,4082,0.9968253968253968
2025-08-02 11:58:11,0,4079,42.0,39.1,Ikorodu,2025-08-02 11:58:11+00:00,0,42.0,39.1,4079,0.9960927960927961
2025-08-02 11:58:22,0,4083,41.6,39.1,Ikorodu,2025-08-02 11:58:22+00:00,0,41.6,39.1,4083,0.9970695970695971
2025-08-02 11:58:33,0,4081,41.4,39.1,Ikorodu,2025-08-02 11:58:33+00:00,0,41.4,39.1,4081,0.9965811965811966
2025-08-02 11:58:44,0,4080,41.2,39.1,Ikorodu,2025-08-02 11:58:44+00:00,0,41.2,39.1,4080,0.9963369963369964
2025-08-02 11:58:56,0,4081,41.0,38.8,Ikorodu,2025-08-02 11:58:56+00:00,0,41.0,38.8,4081,0.9965811965811966
2025-08-02 11:59:08,0,4081,41.6,38.7,Ikorodu,2025-08-02 11:59:08+00:00,0,41.6,38.7,4081,0.9965811965811966
2025-08-02 11:59:19,0,4079,41.8,38.8,Ikorodu,2025-08-02 11:59:19+00:00,0,41.8,38.8,4079,0.9960927960927961
2025-08-02 11:59:30,0,4079,40.6,38.5,Ikorodu,2025-08-02 11:59:30+00:00,0,40.6,38.5,4079,0.9960927960927961
2025-08-02 11:59:41,0,4079,40.4,38.3,Ikorodu,2025-08-02 11:59:41+00:00,0,40.4,38.3,4079,0.9960927960927961
2025-08-02 11:59:52,0,4079,41.0,38.3,Ikorodu,2025-08-02 11:59:52+00:00,0,41.0,38.3,4079,0.9960927960927961
2025-08-02 12:00:04,0,4079,40.8,38.3,Ikorodu,2025-08-02 12:00:04+00:00,0,40.8,38.3,4079,0.9960927960927961
2025-08-02 12:00:14,0,4072,40.7,38.3,Ikorodu,2025-08-02 12:00:14+00:00,0,40.7,38.3,4072,0.9943833943833944
2025-08-02 12:00:25,0,4079,41.1,38.3,Ikorodu,2025-08-02 12:00:25+00:00,0,41.1,38.3,4079,0.9960927960927961
2025-08-02 12:00:36,0,4077,41.3,38.3,Ikorodu,2025-08-02 12:00:36+00:00,0,41.3,38.3,4077,0.9956043956043956
2025-08-02 12:00:47,0,4076,41.4,38.3,Ikorodu,2025-08-02 12:00:47+00:00,0,41.4,38.3,4076,0.9953601953601954
2025-08-02 12:00:58,0,4073,41.4,38.1,Ikorodu,2025-08-02 12:00:58+00:00,0,41.4,38.1,4073,0.9946275946275946
2025-08-02 12:01:09,0,4076,42.0,37.8,Ikorodu,2025-08-02 12:01:09+00:00,0,42.0,37.8,4076,0.9953601953601954
2025-08-02 12:01:19,0,4073,42.5,37.6,Ikorodu,2025-08-02 12:01:19+00:00,0,42.5,37.6,4073,0.9946275946275946
2025-08-02 12:01:30,0,4072,42.9,37.5,Ikorodu,2025-08-02 12:01:30+00:00,0,42.9,37.5,4072,0.9943833943833944
2025-08-02 12:01:41,0,4073,43.0,37.5,Ikorodu,2025-08-02 12:01:41+00:00,0,43.0,37.5,4073,0.9946275946275946
2025-08-02 12:01:52,0,4059,43.0,37.4,Ikorodu,2025-08-02 12:01:52+00:00,0,43.0,37.4,4059,0.9912087912087912
2025-08-02 12:02:03,0,4069,43.8,37.3,Ikorodu,2025-08-02 12:02:03+00:00,0,43.8,37.3,4069,0.9936507936507937
2025-08-02 12:02:13,0,4070,43.7,37.2,Ikorodu,2025-08-02 12:02:13+00:00,0,43.7,37.2,4070,0.9938949938949939
2025-08-02 12:02:24,0,4069,43.8,37.2,Ikorodu,2025-08-02 12:02:24+00:00,0,43.8,37.2,4069,0.9936507936507937
2025-08-02 12:02:35,0,4093,43.3,37.1,Ikorodu,2025-08-02 12:02:35+00:00,0,43.3,37.1,4093,0.9995115995115995
2025-08-02 12:02:46,0,4076,43.7,36.9,Ikorodu,2025-08-02 12:02:46+00:00,0,43.7,36.9,4076,0.9953601953601954
2025-08-02 12:02:57,0,4065,44.3,36.8,Ikorodu,2025-08-02 12:02:57+00:00,0,44.3,36.8,4065,0.9926739926739927
2025-08-02 12:03:08,0,4067,44.2,36.6,Ikorodu,2025-08-02 12:03:08+00:00,0,44.2,36.6,4067,0.9931623931623932
2025-08-02 12:03:19,0,4063,44.2,36.6,Ikorodu,2025-08-02 12:03:19+00:00,0,44.2,36.6,4063,0.9921855921855922
2025-08-02 12:03:30,0,4064,44.6,36.5,Ikorodu,2025-08-02 12:03:30+00:00,0,44.6,36.5,4064,0.9924297924297925
2025-08-02 12:03:40,0,4063,45.4,36.5,Ikorodu,2025-08-02 12:03:40+00:00,0,45.4,36.5,4063,0.9921855921855922
2025-08-02 12:03:51,0,4064,45.1,36.6,Ikorodu,2025-08-02 12:03:51+00:00,0,45.1,36.6,4064,0.9924297924297925
2025-08-02 12:04:02,0,4066,45.3,36.6,Ikorodu,2025-08-02 12:04:02+00:00,0,45.3,36.6,4066,0.9929181929181929
2025-08-02 12:04:13,0,4054,45.5,36.6,Ikorodu,2025-08-02 12:04:13+00:00,0,45.5,36.6,4054,0.98998778998779
2025-08-02 12:04:24,0,4063,45.6,36.6,Ikorodu,2025-08-02 12:04:24+00:00,0,45.6,36.6,4063,0.9921855921855922
2025-08-02 12:04:35,0,4061,45.8,36.6,Ikorodu,2025-08-02 12:04:35+00:00,0,45.8,36.6,4061,0.9916971916971917
2025-08-02 12:04:46,0,4061,45.7,36.5,Ikorodu,2025-08-02 12:04:46+00:00,0,45.7,36.5,4061,0.9916971916971917
2025-08-02 12:04:57,0,4063,46.1,36.6,Ikorodu,2025-08-02 12:04:57+00:00,0,46.1,36.6,4063,0.9921855921855922
2025-08-02 12:05:07,0,4067,46.4,36.7,Ikorodu,2025-08-02 12:05:07+00:00,0,46.4,36.7,4067,0.9931623931623932
2025-08-02 12:05:18,0,4030,46.7,36.8,Ikorodu,2025-08-02 12:05:18+00:00,0,46.7,36.8,4030,0.9841269841269841
2025-08-02 12:05:29,0,4073,47.2,36.8,Ikorodu,2025-08-02 12:05:29+00:00,0,47.2,36.8,4073,0.9946275946275946
2025-08-02 12:05:39,0,4061,47.3,36.9,Ikorodu,2025-08-02 12:05:39+00:00,0,47.3,36.9,4061,0.9916971916971917
2025-08-02 12:05:50,0,4064,47.4,36.8,Ikorodu,2025-08-02 12:05:50+00:00,0,47.4,36.8,4064,0.9924297924297925
