Date,Soil Moisture (%),Relative Light Intensity (ADC Units),Humidity (%),Temperature (°C),timestamp,soil_moisture_pct,humidity_pct,temperature_c,light_adc,light_norm,hour,dayofweek,month,soil_moisture_lag1,soil_moisture_lag2,soil_moisture_lag3,soil_moisture_lag6,soil_moisture_roll6,vpd_kpa,dew_point_c,heat_flag,frost_flag,moist_roll6,waterlog_flag,dryspell_flag,disease_risk,soil_moisture_pct_stuck,temperature_c_stuck,humidity_pct_stuck,light_adc_stuck,sensor_issue_flag,site_id_Ikorodu,site_id_Ogun,site_id_Osun,site_id_Unilag
2025-05-25 10:56:43,60,4043,33.4,45.4,2025-05-25 10:56:43+00:00,60,33.4,45.4,4043,0.9873015873015873,11,6,5,60.0,60.0,60.0,60.0,60.0,6.514377914718326,25.51865249917753,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:56:54,60,4044,33.4,45.5,2025-05-25 10:56:54+00:00,60,33.4,45.5,4044,0.9875457875457876,11,6,5,60.0,60.0,60.0,60.0,60.0,6.54785683165752,25.60507960058727,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:57:04,60,4044,32.7,45.4,2025-05-25 10:57:04+00:00,60,32.7,45.4,4044,0.9875457875457876,11,6,5,60.0,60.0,60.0,60.0,60.0,6.58284735226041,25.162139323225063,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:57:15,60,4045,33.0,45.4,2025-05-25 10:57:15+00:00,60,33.0,45.4,4045,0.9877899877899878,11,6,5,60.0,60.0,60.0,60.0,60.0,6.553503307599517,25.315737562043047,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:57:26,60,4047,32.7,45.4,2025-05-25 10:57:26+00:00,60,32.7,45.4,4047,0.9882783882783883,11,6,5,60.0,60.0,60.0,60.0,60.0,6.58284735226041,25.162139323225063,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:57:36,60,4047,33.1,45.4,2025-05-25 10:57:36+00:00,60,33.1,45.4,4047,0.9882783882783883,11,6,5,60.0,60.0,60.0,60.0,60.0,6.543721959379219,25.366666486233104,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:57:47,60,4043,33.3,45.4,2025-05-25 10:57:47+00:00,60,33.3,45.4,4043,0.9873015873015873,11,6,5,60.0,60.0,60.0,60.0,60.0,6.524159262938625,25.468123199996516,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:57:58,60,4049,32.8,45.4,2025-05-25 10:57:58+00:00,60,32.8,45.4,4049,0.9887667887667888,11,6,5,60.0,60.0,60.0,60.0,60.0,6.573066004040113,25.213474755370413,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:58:09,60,4042,32.6,45.4,2025-05-25 10:58:09+00:00,60,32.6,45.4,4042,0.9870573870573871,11,6,5,60.0,60.0,60.0,60.0,60.0,6.592628700480708,25.11066682736027,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:58:19,60,4042,32.5,45.2,2025-05-25 10:58:19+00:00,60,32.5,45.2,4042,0.9870573870573871,11,6,5,60.0,60.0,60.0,60.0,60.0,6.534995812220084,24.886793237361108,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:58:30,60,4043,32.5,45.1,2025-05-25 10:58:30+00:00,60,32.5,45.1,4043,0.9873015873015873,11,6,5,60.0,60.0,60.0,60.0,60.0,6.501511819119893,24.800655041053055,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:58:41,60,4042,32.7,45.0,2025-05-25 10:58:41+00:00,60,32.7,45.0,4042,0.9870573870573871,11,6,5,60.0,60.0,60.0,60.0,60.0,6.449010885605151,24.817324683912055,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:58:52,60,4039,32.9,45.1,2025-05-25 10:58:52+00:00,60,32.9,45.1,4039,0.9863247863247864,11,6,5,60.0,60.0,60.0,60.0,60.0,6.462984341673257,25.00586748380564,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:59:03,60,4037,33.5,45.1,2025-05-25 10:59:03+00:00,60,33.5,45.1,4037,0.9858363858363859,11,6,5,60.0,60.0,60.0,60.0,60.0,6.4051931255033026,25.309643573380743,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 10:59:13,59,4032,34.1,45.1,2025-05-25 10:59:13+00:00,59,34.1,45.1,4032,0.9846153846153847,11,6,5,60.0,60.0,60.0,60.0,60.0,6.347401909333348,25.60871266250892,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 10:59:24,60,3990,33.7,45.0,2025-05-25 10:59:24+00:00,60,33.7,45.0,3990,0.9743589743589743,11,6,5,59.0,60.0,60.0,60.0,59.833333333333336,6.353186058181597,25.323305052586772,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 10:59:34,60,3967,34.4,44.9,2025-05-25 10:59:34+00:00,60,34.4,44.9,3967,0.9687423687423687,11,6,5,60.0,59.0,60.0,60.0,59.833333333333336,6.253854388551167,25.582982608083505,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 10:59:45,60,3967,33.3,44.7,2025-05-25 10:59:45+00:00,60,33.3,44.7,3967,0.9687423687423687,11,6,5,60.0,60.0,59.0,60.0,59.833333333333336,6.293565641236795,24.863245453420678,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 10:59:56,60,3960,35.1,44.4,2025-05-25 10:59:56+00:00,60,35.1,44.4,3960,0.967032967032967,11,6,5,60.0,60.0,60.0,60.0,59.833333333333336,6.029679521678615,25.488053322193245,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:00:06,60,3972,34.8,44.3,2025-05-25 11:00:06+00:00,60,34.8,44.3,3972,0.96996336996337,12,6,5,60.0,60.0,60.0,60.0,59.833333333333336,6.0263379119930125,25.256559665317795,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:00:17,60,3963,34.9,44.1,2025-05-25 11:00:17+00:00,60,34.9,44.1,3963,0.9677655677655678,12,6,5,60.0,60.0,60.0,59.0,59.833333333333336,5.9551786056037415,25.130899274837706,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:00:28,60,4033,34.7,44.1,2025-05-25 11:00:28+00:00,60,34.7,44.1,4033,0.9848595848595849,12,6,5,60.0,60.0,60.0,60.0,60.0,5.973474085190849,25.034353781309015,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:00:38,60,4032,34.8,44.3,2025-05-25 11:00:38+00:00,60,34.8,44.3,4032,0.9846153846153847,12,6,5,60.0,60.0,60.0,60.0,60.0,6.0263379119930125,25.256559665317795,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:00:49,60,4040,35.5,44.4,2025-05-25 11:00:49+00:00,60,35.5,44.4,4040,0.9865689865689866,12,6,5,60.0,60.0,60.0,60.0,60.0,5.992516627862415,25.679138399842387,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:01:00,60,4040,34.5,44.5,2025-05-25 11:01:00+00:00,60,34.5,44.5,4040,0.9865689865689866,12,6,5,60.0,60.0,60.0,60.0,60.0,6.116921253547593,25.28466502013449,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:01:11,60,4080,33.4,44.5,2025-05-25 11:01:11+00:00,60,33.4,44.5,4080,0.9963369963369964,12,6,5,60.0,60.0,60.0,60.0,60.0,6.219648175362896,24.740615040622664,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:01:22,60,4040,33.6,44.6,2025-05-25 11:01:22+00:00,60,33.6,44.6,4040,0.9865689865689866,12,6,5,60.0,60.0,60.0,60.0,60.0,6.233043169959133,24.927215890961506,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:01:33,60,4037,33.9,44.7,2025-05-25 11:01:33+00:00,60,33.9,44.7,4037,0.9858363858363859,12,6,5,60.0,60.0,60.0,60.0,60.0,6.236951857357603,25.16307432792428,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:01:43,60,4040,33.4,44.8,2025-05-25 11:01:43+00:00,60,33.4,44.8,4040,0.9865689865689866,12,6,5,60.0,60.0,60.0,60.0,60.0,6.316586546657661,24.999999576056105,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:01:54,60,4031,32.7,44.8,2025-05-25 11:01:54+00:00,60,32.7,44.8,4031,0.9843711843711843,12,6,5,60.0,60.0,60.0,60.0,60.0,6.382977095946855,24.64489116518249,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:02:04,60,4038,32.3,44.9,2025-05-25 11:02:04+00:00,60,32.3,44.9,4038,0.9860805860805861,12,6,5,60.0,60.0,60.0,60.0,60.0,6.454053995501737,24.52506793647469,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:02:15,60,4031,31.9,44.9,2025-05-25 11:02:15+00:00,60,31.9,44.9,4031,0.9843711843711843,12,6,5,60.0,60.0,60.0,60.0,60.0,6.4921872539685115,24.31678804763835,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:02:25,60,4035,32.2,45.1,2025-05-25 11:02:25+00:00,60,32.2,45.1,4035,0.9853479853479854,12,6,5,60.0,60.0,60.0,60.0,60.0,6.530407427204871,24.645295218965042,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:02:36,60,4043,32.2,45.1,2025-05-25 11:02:36+00:00,60,32.2,45.1,4043,0.9873015873015873,12,6,5,60.0,60.0,60.0,60.0,60.0,6.530407427204871,24.645295218965042,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:02:47,60,4040,33.7,45.1,2025-05-25 11:02:47+00:00,60,33.7,45.1,4040,0.9865689865689866,12,6,5,60.0,60.0,60.0,60.0,60.0,6.385929386779983,25.40984847107067,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:02:57,60,4037,32.3,45.1,2025-05-25 11:02:57+00:00,60,32.3,45.1,4037,0.9858363858363859,12,6,5,60.0,60.0,60.0,60.0,60.0,6.520775557843212,24.697221574367052,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:03:07,60,4038,32.4,45.1,2025-05-25 11:03:07+00:00,60,32.4,45.1,4038,0.9860805860805861,12,6,5,60.0,60.0,60.0,60.0,60.0,6.5111436884815515,24.749007911062883,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:03:18,60,4042,33.3,45.1,2025-05-25 11:03:18+00:00,60,33.3,45.1,4042,0.9870573870573871,12,6,5,60.0,60.0,60.0,60.0,60.0,6.42445686422662,25.20891574309412,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:03:29,60,4040,32.6,45.2,2025-05-25 11:03:29+00:00,60,32.6,45.2,4040,0.9865689865689866,12,6,5,60.0,60.0,60.0,60.0,60.0,6.525314336942721,24.938335830561403,1,0,60.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:03:39,59,4037,32.4,45.2,2025-05-25 11:03:39+00:00,59,32.4,45.2,4037,0.9858363858363859,12,6,5,60.0,60.0,60.0,60.0,60.0,6.544677287497447,24.83511215794756,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:03:50,59,4037,32.6,45.3,2025-05-25 11:03:50+00:00,59,32.6,45.3,4037,0.9858363858363859,12,6,5,59.0,60.0,60.0,60.0,59.833333333333336,6.558897072481736,25.024503516523907,1,0,59.666666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:04:00,60,4038,32.0,45.3,2025-05-25 11:04:00+00:00,60,32.0,45.3,4038,0.9860805860805861,12,6,5,59.0,59.0,60.0,60.0,59.666666666666664,6.6172848802486355,24.712949928437325,1,0,59.666666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:04:11,60,4036,32.3,45.3,2025-05-25 11:04:11+00:00,60,32.3,45.3,4036,0.9855921855921856,12,6,5,60.0,59.0,59.0,60.0,59.666666666666664,6.588090976365186,24.86935759599164,1,0,59.666666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:04:21,60,4036,32.7,45.3,2025-05-25 11:04:21+00:00,60,32.7,45.3,4036,0.9855921855921856,12,6,5,60.0,60.0,59.0,60.0,59.666666666666664,6.549165771187253,25.075942212335743,1,0,59.666666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:04:32,60,4054,32.4,45.3,2025-05-25 11:04:32+00:00,60,32.4,45.3,4054,0.98998778998779,12,6,5,60.0,60.0,60.0,60.0,59.666666666666664,6.578359675070702,24.92121201054332,1,0,59.666666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:04:42,60,4038,32.1,45.4,2025-05-25 11:04:42+00:00,60,32.1,45.4,4038,0.9860805860805861,12,6,5,60.0,60.0,60.0,59.0,59.666666666666664,6.641535441582198,24.851220421890364,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:04:53,60,4037,32.3,45.5,2025-05-25 11:04:53+00:00,60,32.3,45.5,4037,0.9858363858363859,12,6,5,60.0,60.0,60.0,59.0,59.833333333333336,6.656004617165378,25.041476004052296,1,0,60.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:05:04,59,4038,33.1,45.5,2025-05-25 11:05:04+00:00,59,33.1,45.5,4038,0.9860805860805861,12,6,5,60.0,60.0,60.0,60.0,60.0,6.577351682250572,25.452993639868133,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:05:14,60,4035,33.2,45.6,2025-05-25 11:05:14+00:00,60,33.2,45.6,4035,0.9853479853479854,12,6,5,59.0,60.0,60.0,60.0,59.833333333333336,6.601248169688578,25.5901782289064,1,0,59.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:05:25,59,4037,32.9,45.6,2025-05-25 11:05:25+00:00,59,32.9,45.6,4037,0.9858363858363859,12,6,5,60.0,59.0,60.0,60.0,59.833333333333336,6.630894493803947,25.437189791664757,1,0,59.666666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:05:35,59,4043,31.9,45.7,2025-05-25 11:05:35+00:00,59,31.9,45.7,4043,0.9873015873015873,12,6,5,59.0,60.0,59.0,60.0,59.666666666666664,6.764252161113996,25.004200502799556,1,0,59.5,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:05:46,59,4037,31.4,45.7,2025-05-25 11:05:46+00:00,59,31.4,45.7,4037,0.9858363858363859,12,6,5,59.0,59.0,60.0,60.0,59.5,6.8139162738975045,24.739236535712845,1,0,59.333333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:05:56,59,4037,31.8,45.7,2025-05-25 11:05:56+00:00,59,31.8,45.7,4037,0.9858363858363859,12,6,5,59.0,59.0,59.0,60.0,59.333333333333336,6.774184983670697,24.951498870241302,1,0,59.166666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:06:07,59,4036,32.6,45.8,2025-05-25 11:06:07+00:00,59,32.6,45.8,4036,0.9855921855921856,12,6,5,59.0,59.0,59.0,59.0,59.166666666666664,6.729055072696424,25.455276326107533,1,0,59.166666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:06:17,59,4037,32.5,45.8,2025-05-25 11:06:17+00:00,59,32.5,45.8,4037,0.9858363858363859,12,6,5,59.0,59.0,59.0,60.0,59.166666666666664,6.739038833931879,25.403530344745946,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:06:28,59,4036,31.0,45.6,2025-05-25 11:06:28+00:00,59,31.0,45.6,4036,0.9855921855921856,12,6,5,59.0,59.0,59.0,59.0,59.0,6.818654546534609,24.43900557609039,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:06:39,59,4036,31.1,45.4,2025-05-25 11:06:39+00:00,59,31.1,45.4,4036,0.9855921855921856,12,6,5,59.0,59.0,59.0,59.0,59.0,6.739348923785175,24.321575844736028,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:06:49,59,4038,31.0,45.4,2025-05-25 11:06:49+00:00,59,31.0,45.4,4038,0.9860805860805861,12,6,5,59.0,59.0,59.0,59.0,59.0,6.749130272005473,24.267797611790087,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:07:00,60,4042,30.9,45.4,2025-05-25 11:07:00+00:00,60,30.9,45.4,4042,0.9870573870573871,12,6,5,59.0,59.0,59.0,59.0,59.0,6.758911620225771,24.213867831823094,1,0,59.166666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:07:10,59,4040,31.3,45.3,2025-05-25 11:07:10+00:00,59,31.3,45.3,4040,0.9865689865689866,12,6,5,60.0,59.0,59.0,59.0,59.166666666666664,6.685403989310019,24.342965221523023,1,0,59.166666666666664,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:07:21,58,4038,31.2,45.3,2025-05-25 11:07:21+00:00,58,31.2,45.3,4038,0.9860805860805861,12,6,5,59.0,60.0,59.0,59.0,59.166666666666664,6.695135290604502,24.289522362876678,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:07:32,59,4039,30.6,45.3,2025-05-25 11:07:32+00:00,59,30.6,45.3,4039,0.9863247863247864,12,6,5,58.0,59.0,60.0,59.0,59.0,6.753523098371401,23.965690880044328,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:07:42,59,4038,30.7,45.2,2025-05-25 11:07:42+00:00,59,30.7,45.2,4038,0.9860805860805861,12,6,5,59.0,58.0,59.0,59.0,59.0,6.70926236721262,23.934536135924102,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:07:53,59,4040,30.6,45.1,2025-05-25 11:07:53+00:00,59,30.6,45.1,4040,0.9865689865689866,12,6,5,59.0,59.0,58.0,59.0,59.0,6.684517336991416,23.794739091327454,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:08:03,59,4041,30.8,45.1,2025-05-25 11:08:03+00:00,59,30.8,45.1,4041,0.9868131868131869,12,6,5,59.0,59.0,59.0,60.0,59.0,6.665253598268098,23.903151654961775,1,0,58.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:08:14,59,4040,31.4,45.2,2025-05-25 11:08:14+00:00,59,31.4,45.2,4040,0.9865689865689866,12,6,5,59.0,59.0,59.0,59.0,58.833333333333336,6.641492040271078,24.310503825545737,1,0,58.833333333333336,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:08:25,59,4041,31.4,45.1,2025-05-25 11:08:25+00:00,59,31.4,45.1,4041,0.9868131868131869,12,6,5,59.0,59.0,59.0,58.0,58.833333333333336,6.607462382098143,24.22474381652984,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:08:35,59,4041,31.4,45.2,2025-05-25 11:08:35+00:00,59,31.4,45.2,4041,0.9868131868131869,12,6,5,59.0,59.0,59.0,59.0,59.0,6.641492040271078,24.310503825545737,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:08:46,59,4041,31.5,45.3,2025-05-25 11:08:46+00:00,59,31.5,45.3,4041,0.9868131868131869,12,6,5,59.0,59.0,59.0,59.0,59.0,6.665941386721052,24.449405623648623,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:08:56,59,4044,31.5,45.3,2025-05-25 11:08:56+00:00,59,31.5,45.3,4044,0.9875457875457876,12,6,5,59.0,59.0,59.0,59.0,59.0,6.665941386721052,24.449405623648623,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:09:07,59,4042,31.5,45.4,2025-05-25 11:09:07+00:00,59,31.5,45.4,4042,0.9870573870573871,12,6,5,59.0,59.0,59.0,59.0,59.0,6.700223530903983,24.53519149262934,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:09:17,59,4043,31.4,45.4,2025-05-25 11:09:17+00:00,59,31.4,45.4,4043,0.9873015873015873,12,6,5,59.0,59.0,59.0,59.0,59.0,6.7100048791242815,24.482010375537588,1,0,59.0,0,0,0.0,0,0,0,0,0,False,True,False,False
2025-05-25 11:09:28,59,4045,31.6,45.5,2025-05-25 11:09:28+00:00,59,31.6,45.5,4045,0.9877899877899878,12,6,5,59.0,59.0,59.0,59.0,59.0,6.724825935215831,24.674041705957396,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:09:38,59,4042,31.1,45.7,2025-05-25 11:09:38+00:00,59,31.1,45.7,4042,0.9870573870573871,12,6,5,59.0,59.0,59.0,59.0,59.0,6.843714741567611,24.578486661907863,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:09:49,59,4047,31.5,45.7,2025-05-25 11:09:49+00:00,59,31.5,45.7,4047,0.9882783882783883,12,6,5,59.0,59.0,59.0,59.0,59.0,6.8039834513408035,24.792522225976104,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:09:59,59,4042,31.3,45.8,2025-05-25 11:09:59+00:00,59,31.3,45.8,4042,0.9870573870573871,12,6,5,59.0,59.0,59.0,59.0,59.0,6.858843968757334,24.771500751824632,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:10:10,59,4041,31.2,45.9,2025-05-25 11:10:10+00:00,59,31.2,45.9,4041,0.9868131868131869,12,6,5,59.0,59.0,59.0,59.0,59.0,6.90402832663333,24.8035412504861,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:10:21,59,4041,30.9,45.9,2025-05-25 11:10:21+00:00,59,30.9,45.9,4041,0.9868131868131869,12,6,5,59.0,59.0,59.0,59.0,59.0,6.934133101313417,24.641677184501724,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:10:31,59,4040,30.9,45.9,2025-05-25 11:10:31+00:00,59,30.9,45.9,4040,0.9865689865689866,12,6,5,59.0,59.0,59.0,59.0,59.0,6.934133101313417,24.641677184501724,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:10:42,59,4037,31.4,45.9,2025-05-25 11:10:42+00:00,59,31.4,45.9,4037,0.9858363858363859,12,6,5,59.0,59.0,59.0,59.0,59.0,6.8839584768466064,24.910698203399438,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:10:53,59,4039,31.5,45.9,2025-05-25 11:10:53+00:00,59,31.5,45.9,4039,0.9863247863247864,12,6,5,59.0,59.0,59.0,59.0,59.0,6.873923551953244,24.96405365705201,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:11:03,59,4038,31.3,45.9,2025-05-25 11:11:03+00:00,59,31.3,45.9,4038,0.9860805860805861,12,6,5,59.0,59.0,59.0,59.0,59.0,6.893993401739968,24.857194365608628,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:11:14,59,3976,30.8,45.9,2025-05-25 11:11:14+00:00,59,30.8,45.9,3976,0.9709401709401709,12,6,5,59.0,59.0,59.0,59.0,59.0,6.94416802620678,24.587417861129534,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:11:24,59,3951,31.2,45.7,2025-05-25 11:11:24+00:00,59,31.2,45.7,3951,0.9648351648351648,12,6,5,59.0,59.0,59.0,59.0,59.0,6.833781919010908,24.632219649954433,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:11:35,59,3952,30.7,45.6,2025-05-25 11:11:35+00:00,59,30.7,45.6,3952,0.9650793650793651,12,6,5,59.0,59.0,59.0,59.0,59.0,6.848300870649977,24.27654548923969,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:11:46,59,3966,31.9,45.3,2025-05-25 11:11:46+00:00,59,31.9,45.3,3966,0.9684981684981685,12,6,5,59.0,59.0,59.0,59.0,59.0,6.627016181543119,24.660529805743753,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:11:57,59,3997,31.5,45.2,2025-05-25 11:11:57+00:00,59,31.5,45.2,3997,0.976068376068376,12,6,5,59.0,59.0,59.0,59.0,59.0,6.631810564993716,24.36361527515068,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:12:07,59,4034,31.1,45.2,2025-05-25 11:12:07+00:00,59,31.1,45.2,4034,0.9851037851037852,12,6,5,59.0,59.0,59.0,59.0,59.0,6.670536466103167,24.150279378996547,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:12:18,59,4036,31.1,45.3,2025-05-25 11:12:18+00:00,59,31.1,45.3,4036,0.9855921855921856,12,6,5,59.0,59.0,59.0,59.0,59.0,6.704866591898986,24.23592987086707,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:12:29,59,4039,31.3,45.5,2025-05-25 11:12:29+00:00,59,31.3,45.5,4039,0.9863247863247864,12,6,5,59.0,59.0,59.0,59.0,59.0,6.754320785808883,24.51439292733615,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:12:39,59,4000,31.9,45.6,2025-05-25 11:12:39+00:00,59,31.9,45.6,4000,0.9768009768009768,12,6,5,59.0,59.0,59.0,59.0,59.0,6.729715574188505,24.918289489303902,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:12:50,59,3973,31.5,45.6,2025-05-25 11:12:50+00:00,59,31.5,45.6,3973,0.9702075702075702,12,6,5,59.0,59.0,59.0,59.0,59.0,6.76924400634233,24.706749793442288,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:13:01,59,4037,31.6,45.7,2025-05-25 11:13:01+00:00,59,31.6,45.7,4037,0.9858363858363859,12,6,5,59.0,59.0,59.0,59.0,59.0,6.794050628784101,24.845660595861936,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:13:11,59,4038,30.9,45.8,2025-05-25 11:13:11+00:00,59,30.9,45.8,4038,0.9860805860805861,12,6,5,59.0,59.0,59.0,59.0,59.0,6.898779013699153,24.556124385782823,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
2025-05-25 11:13:22,59,4079,31.1,45.9,2025-05-25 11:13:22+00:00,59,31.1,45.9,4079,0.9960927960927961,12,6,5,59.0,59.0,59.0,59.0,59.0,6.914063251526693,24.74973795656712,1,0,59.0,0,0,0.0,1,0,0,0,1,False,True,False,False
